datetime,fore_gnss,real_gnss,tec_value,xrsb,kp10,dst
2025-03-20 17:00,12.90077069,13.08598417,18.57585907,1.60E-06,8,-10
2025-03-20 18:00,13.25879737,13.14334838,13.31262649,1.48E-06,7,-9
2025-03-20 19:00,14.48694558,14.66719442,4.965117367,1.36E-06,9,-9
2025-03-20 20:00,12.57323944,13.96242654,6.186363486,1.41E-06,11,-10
2025-03-20 21:00,12.69787391,11.89456724,6.610362643,1.41E-06,13,-9
2025-03-20 22:00,11.65131088,11.35553546,5.610879363,1.41E-06,11,-9
2025-03-20 23:00,12.00128166,12.20297029,5.657657103,1.32E-06,9,-8
2025-03-21 0:00,10.96191853,11.87200031,4.009829515,1.65E-06,7,-7
2025-03-21 1:00,13.27388703,11.90327888,4.837657175,1.98E-06,9,-7
2025-03-21 2:00,15.38227868,13.44875938,6.181068775,3.51E-06,12,-9
2025-03-21 3:00,15.56009268,16.79995355,10.95929312,1.82E-06,15,-6
2025-03-21 4:00,13.73716474,13.04778406,11.89791454,1.52E-06,17,-2
2025-03-21 5:00,13.21838543,13.02226506,23.8917196,1.44E-06,20,-1
2025-03-21 6:00,13.37284198,14.13879327,20.33309707,1.31E-06,23,0
2025-03-21 7:00,13.15675042,13.4051361,26.15002914,1.49E-06,26,0
2025-03-21 8:00,14.65348638,14.36282574,28.98528238,1.51E-06,29,-2
2025-03-21 9:00,14.48438835,13.39309265,25.943024,1.33E-06,33,-1
2025-03-21 10:00,14.69929612,16.04163989,34.74920652,1.32E-06,32,2
2025-03-21 11:00,13.46716969,13.78802098,31.70271062,1.26E-06,31,9
2025-03-21 12:00,18.34225166,17.93895756,28.88455616,1.12E-06,30,17
2025-03-21 13:00,13.39615894,11.84594635,28.01874983,1.14E-06,25,16
2025-03-21 14:00,15.20785826,16.30763939,21.11703862,1.22E-06,21,15
2025-03-21 15:00,13.87112945,15.1602519,13.3651296,1.14E-06,17,9
2025-03-21 16:00,13.00031091,11.38139346,6.649231904,1.08E-06,18,10
2025-03-21 17:00,12.60377806,12.74494648,4.29808352,1.13E-06,20,9
2025-03-21 18:00,12.32548918,12.75321303,6.648696329,1.29E-06,22,7
2025-03-21 19:00,14.21323108,12.65608899,5.102683847,1.24E-06,23,8
2025-03-21 20:00,11.42993594,12.08278263,4.782053959,1.64E-06,25,4
2025-03-21 21:00,12.76857399,12.401705,5.082645717,1.17E-06,27,1
2025-03-21 22:00,11.30298909,12.57838535,5.728720558,1.13E-06,31,5
2025-03-21 23:00,11.20712758,12.00412236,5.672306911,1.10E-06,35,23
2025-03-22 0:00,10.50321393,9.602319613,5.684855807,3.18E-06,40,35
2025-03-22 1:00,12.36863257,11.2754856,5.569374743,5.78E-06,44,58
2025-03-22 2:00,13.82587281,15.07898128,11.22040777,1.51E-06,48,54
2025-03-22 3:00,16.61445509,17.45972352,13.82807137,1.29E-06,53,56
2025-03-22 4:00,12.90117196,12.61068229,17.93496999,1.29E-06,52,12
2025-03-22 5:00,13.12360427,12.92943303,25.12573543,1.34E-06,51,-23
2025-03-22 6:00,12.81022248,11.8138361,33.64056524,1.33E-06,50,-24
2025-03-22 7:00,12.63536181,12.73830669,38.45176719,1.64E-06,52,-15
2025-03-22 8:00,14.68298589,13.96308442,39.0691477,1.88E-06,54,-21
2025-03-22 9:00,15.10452221,14.40326642,40.54486676,1.72E-06,57,-28
2025-03-22 10:00,15.02545235,15.05559384,46.86781386,1.63E-06,54,-38
2025-03-22 11:00,14.27859275,14.54550401,42.21626384,1.61E-06,52,-54
2025-03-22 12:00,16.8451888,15.88708902,33.81361349,1.67E-06,50,-51
2025-03-22 13:00,13.09845046,14.35481255,30.67324712,1.70E-06,42,-48
2025-03-22 14:00,14.34871678,15.68733594,25.49227521,1.74E-06,34,-53
2025-03-22 15:00,14.36296546,12.98412296,17.49783775,2.03E-06,27,-54
2025-03-22 16:00,13.34468265,12.81085613,15.63663709,1.60E-06,29,-46
2025-03-22 17:00,11.24913309,10.20969412,10.70875092,1.76E-06,31,-37
2025-03-22 18:00,12.77747673,13.03975317,12.99764218,1.66E-06,33,-32
2025-03-22 19:00,13.51723996,13.92829369,9.878329674,1.60E-06,35,-31
2025-03-22 20:00,11.26082632,10.35878218,9.674863766,1.64E-06,37,-33
2025-03-22 21:00,12.7401514,13.12299263,7.949860491,1.83E-06,40,-40
2025-03-22 22:00,10.85743432,10.36417184,10.85268827,2.24E-06,41,-47
2025-03-22 23:00,11.96828036,12.54202787,6.005756023,2.33E-06,42,-50
2025-03-23 0:00,10.00067786,11.03062565,3.598462873,2.61E-06,43,-43
2025-03-23 1:00,12.01348913,11.42117607,6.19995601,2.95E-06,41,-45
2025-03-23 2:00,12.02940908,13.10920333,11.79053667,3.99E-06,39,-52
2025-03-23 3:00,14.73414485,14.73881411,14.25398687,2.96E-06,37,-50
2025-03-23 4:00,12.14827436,11.07909014,21.55488982,2.26E-06,39,-45
2025-03-23 5:00,13.29014159,14.34349223,23.58055159,1.96E-06,41,-44
2025-03-23 6:00,12.59222067,12.0463361,35.50757666,1.87E-06,43,-53
2025-03-23 7:00,12.67845461,12.30423071,42.17815811,1.99E-06,42,-61
2025-03-23 8:00,13.86704702,13.46319355,37.96843109,1.87E-06,41,-50
2025-03-23 9:00,14.76833934,15.08304532,45.59138098,2.54E-06,40,-41
2025-03-23 10:00,15.03201492,15.38013714,38.76077625,2.10E-06,33,-38
2025-03-23 11:00,13.64658048,13.57498937,37.96161707,1.92E-06,26,-37
2025-03-23 12:00,16.12245323,16.50122559,33.97033551,2.10E-06,20,-32
2025-03-23 13:00,11.72266008,11.22578669,32.69013176,1.99E-06,22,-33
2025-03-23 14:00,13.95268202,14.07564741,29.61249459,2.38E-06,24,-32
2025-03-23 15:00,13.82313962,11.94900208,20.70619543,1.94E-06,27,-31
2025-03-23 16:00,11.06973264,10.5045233,11.66442386,1.89E-06,23,-33
2025-03-23 17:00,10.20106613,10.97026155,13.6871942,2.00E-06,20,-35
2025-03-23 18:00,12.36647009,11.67040864,13.54024672,1.64E-06,17,-37
2025-03-23 19:00,13.85880301,14.74000101,19.58471717,1.97E-06,18,-33
2025-03-23 20:00,10.07241361,10.96266017,10.36205206,1.51E-06,19,-32
2025-03-23 21:00,13.13930506,14.29932095,8.032801028,1.56E-06,20,-30
2025-03-23 22:00,10.73133542,11.03508992,8.222205002,1.69E-06,16,-31
2025-03-23 23:00,12.62151592,12.38301705,5.495336177,2.27E-06,13,-28
2025-03-24 0:00,11.21688357,11.69508023,6.199016272,1.45E-06,10,-23
2025-03-24 1:00,14.17270553,12.41939067,6.096683475,1.75E-06,13,-16
2025-03-24 2:00,14.36039735,14.99172171,7.65556136,1.93E-06,16,-11
2025-03-24 3:00,15.15584798,14.82258096,8.472188959,1.83E-06,20,-10
2025-03-24 4:00,12.13941463,12.0643705,35.81804109,1.67E-06,17,-9
2025-03-24 5:00,13.93786779,16.14482096,20.62373675,1.56E-06,15,-9
2025-03-24 6:00,13.43526548,12.46761361,18.38889794,1.61E-06,13,-6
2025-03-24 7:00,15.19174974,16.40350435,24.49284594,1.35E-06,22,-12
2025-03-24 8:00,15.86390154,14.78164292,30.64922282,1.51E-06,31,-13
2025-03-24 9:00,16.96727717,18.42598195,30.27871994,1.42E-06,40,-7
2025-03-24 10:00,16.15204259,13.99848979,32.78387167,1.25E-06,41,7
2025-03-24 11:00,15.66199846,15.17855312,33.34738672,1.23E-06,42,-1
2025-03-24 12:00,15.12082616,16.19534202,29.70009057,1.22E-06,43,-8
2025-03-24 13:00,14.56548255,15.09901037,28.25271136,1.20E-06,37,-11
2025-03-24 14:00,15.10493241,14.69148877,22.74768082,1.15E-06,32,2
2025-03-24 15:00,16.0116064,15.34013057,15.48222078,1.11E-06,27,-1
2025-03-24 16:00,13.28041941,13.01866523,10.94244512,2.26E-06,28,-2
2025-03-24 17:00,11.01842183,10.93036527,12.84785386,1.24E-06,29,-11
2025-03-24 18:00,12.57385044,13.21704465,10.03112661,1.23E-06,30,-9
2025-03-24 19:00,14.12312375,13.55481237,9.576641806,1.25E-06,32,-7
2025-03-24 20:00,11.1057983,11.18084979,7.738630212,1.37E-06,34,-26
2025-03-24 21:00,13.97766553,14.16111334,10.38549394,1.23E-06,37,-39
2025-03-24 22:00,10.65193377,10.11890489,7.920589462,1.43E-06,35,-42
2025-03-24 23:00,11.4783637,11.49239953,9.351546777,1.23E-06,33,-47
2025-03-25 0:00,9.922416655,10.58572955,5.137251439,1.11E-06,32,-45
2025-03-25 1:00,12.82155722,12.27579957,7.26373059,1.21E-06,30,-36
2025-03-25 2:00,12.64145741,12.00370007,12.44880922,1.12E-06,28,-39
2025-03-25 3:00,15.33323833,15.43168601,16.00451897,1.14E-06,27,-42
2025-03-25 4:00,11.59967624,11.40322511,25.8252938,1.23E-06,23,-41
2025-03-25 5:00,13.87229769,13.95630913,30.3583669,1.14E-06,20,-37
2025-03-25 6:00,13.02977411,12.87612228,32.84144727,1.02E-06,17,-31
2025-03-25 7:00,13.83348508,14.14774792,36.58512589,1.03E-06,22,-29
2025-03-25 8:00,13.72797622,13.42192854,46.65776208,1.50E-06,27,-26
2025-03-25 9:00,15.55989879,16.38127787,44.84250172,1.43E-06,33,-21
2025-03-25 10:00,15.09024767,14.27622311,46.25578517,1.24E-06,31,-19
2025-03-25 11:00,16.42755381,16.21329673,42.5032382,1.19E-06,29,-22
2025-03-25 12:00,17.30476267,16.58785864,44.78746344,1.19E-06,27,-23
2025-03-25 13:00,14.51421373,14.91306447,35.96098438,1.16E-06,25,-19
2025-03-25 14:00,15.17439972,15.19064223,24.5395843,1.21E-06,24,-12
2025-03-25 15:00,15.97176021,15.64714935,19.06190427,1.20E-06,23,-11
2025-03-25 16:00,14.55026127,14.86590293,15.64147758,1.38E-06,25,-10
2025-03-25 17:00,12.51346792,11.07530774,10.14914057,2.03E-06,27,-16
2025-03-25 18:00,14.8313843,15.41923654,11.52156647,2.87E-06,30,-17
2025-03-25 19:00,14.19627897,14.07965586,11.7857004,2.02E-06,26,-11
2025-03-25 20:00,10.94938029,9.715279088,9.004360697,1.39E-06,23,-13
2025-03-25 21:00,13.90604502,13.14456311,12.07345185,3.83E-06,20,-12
2025-03-25 22:00,11.382649,12.3948197,9.596754882,1.89E-06,22,-12
2025-03-25 23:00,11.59867684,10.55758988,6.540900833,1.49E-06,24,-16
2025-03-26 0:00,9.329445919,10.32759119,3.524736348,1.61E-06,27,-12
2025-03-26 1:00,12.22343009,11.80844771,5.112918217,1.59E-06,31,-15
2025-03-26 2:00,11.97966349,11.9485463,12.37737732,1.42E-06,35,-19
2025-03-26 3:00,14.88128562,13.98487468,17.30351132,1.78E-06,40,-29
2025-03-26 4:00,10.35310794,10.57859424,24.30032264,1.63E-06,36,-35
2025-03-26 5:00,12.32883302,11.57813409,29.84480852,1.52E-06,33,-34
2025-03-26 6:00,11.95599384,11.90280574,30.05905815,2.08E-06,30,-30
2025-03-26 7:00,13.18994995,13.46750316,35.18812299,1.62E-06,34,-33
2025-03-26 8:00,12.45794223,11.04130048,38.78206363,1.26E-06,38,-43
2025-03-26 9:00,15.08900921,14.80864653,38.80225917,1.34E-06,43,-51
2025-03-26 10:00,14.14524347,13.75215595,36.63843895,1.54E-06,39,-58
2025-03-26 11:00,14.10551659,14.8567939,38.97093585,1.47E-06,36,-59
2025-03-26 12:00,15.11452842,13.54198089,40.71743566,1.29E-06,33,-51
2025-03-26 13:00,13.04670103,12.82859524,30.55865225,1.41E-06,29,-36
2025-03-26 14:00,12.4261021,12.19567171,26.89655741,1.41E-06,26,-27
2025-03-26 15:00,13.19814309,12.62203544,16.74045885,1.36E-06,23,-26
2025-03-26 16:00,12.73684384,12.52599936,14.66811261,1.90E-06,26,-22
2025-03-26 17:00,11.54394113,12.13532846,13.57488359,4.37E-06,29,-14
2025-03-26 18:00,13.19623941,13.77097605,8.240270058,2.18E-06,33,-3
2025-03-26 19:00,12.75459904,10.32731012,9.231876216,1.30E-06,41,-4
2025-03-26 20:00,12.31766855,15.54963481,7.234311569,1.56E-06,49,-6
2025-03-26 21:00,13.55864217,11.89853299,5.236879244,1.42E-06,57,-25
2025-03-26 22:00,10.01166784,10.32645474,7.758771984,1.74E-06,55,-47
2025-03-26 23:00,9.410754072,9.935060123,6.258861859,1.48E-06,53,-57
2025-03-27 0:00,9.637527008,9.592892257,6.725355788,1.43E-06,52,-51
2025-03-27 1:00,10.99062106,12.21840517,6.167141225,1.49E-06,50,-53
2025-03-27 2:00,11.22246392,9.539181564,16.00404809,1.64E-06,49,-48
2025-03-27 3:00,15.03038898,15.95946491,22.25278352,1.37E-06,47,-44
2025-03-27 4:00,11.68684426,9.838818404,22.32936782,2.67E-06,46,-46
2025-03-27 5:00,14.1289929,14.52520663,31.95104595,1.22E-06,44,-62
2025-03-27 6:00,13.30950651,13.25606836,35.13938994,1.31E-06,43,-57
2025-03-27 7:00,13.90024122,12.77225669,42.78193969,1.26E-06,41,-44
2025-03-27 8:00,13.09749907,13.19895958,40.34337819,1.67E-06,39,-41
2025-03-27 9:00,15.33631534,17.85314676,35.55534999,8.39E-06,37,-31
2025-03-27 10:00,13.48920632,12.60902093,38.77991607,2.15E-06,39,-26
2025-03-27 11:00,14.29101239,15.97465512,40.58708536,1.52E-06,41,-30
2025-03-27 12:00,13.91702871,12.67634549,32.83804496,1.94E-06,43,-32
2025-03-27 13:00,13.40474187,12.90467377,33.71731026,1.58E-06,44,-34
2025-03-27 14:00,12.68690229,12.21104625,26.89419684,1.69E-06,45,-31
2025-03-27 15:00,12.88369993,13.03010008,21.75021478,1.32E-06,47,-47
2025-03-27 16:00,12.89471667,12.90381537,13.42932853,1.38E-06,44,-52
2025-03-27 17:00,11.02917102,10.7822632,11.27651608,1.22E-06,42,-46
2025-03-27 18:00,12.59172547,12.35038607,12.05804539,1.81E-06,40,-42
2025-03-27 19:00,13.12201592,14.61839305,12.3462136,2.17E-06,42,-35
2025-03-27 20:00,11.08204861,11.79695499,9.34435957,1.90E-06,44,-38
2025-03-27 21:00,11.96406652,11.64866747,6.93256417,1.39E-06,47,-43
2025-03-27 22:00,9.925312102,9.300567906,6.371912985,1.22E-06,45,-40
2025-03-27 23:00,12.05668227,11.98567076,5.499011253,1.35E-06,43,-39
2025-03-28 0:00,9.300099065,10.8013546,6.124298856,2.27E-06,42,-37
2025-03-28 1:00,13.55380301,13.24672322,6.167220031,2.76E-06,40,-33
2025-03-28 2:00,12.04739118,13.08582496,11.57560002,1.72E-06,38,-34
2025-03-28 3:00,14.78504187,13.69021248,19.52408938,1.63E-06,37,-33
2025-03-28 4:00,10.29917639,10.90602559,22.29320386,1.67E-06,34,-32
2025-03-28 5:00,13.20199255,12.43954664,28.31704291,1.72E-06,32,-28
2025-03-28 6:00,11.98287374,11.8214858,36.78704602,1.76E-06,30,-24
2025-03-28 7:00,14.16381952,12.13994069,44.43258742,5.09E-06,27,-26
2025-03-28 8:00,14.2723354,13.41568238,43.26856706,3.67E-06,25,-24
2025-03-28 9:00,16.14283103,15.92577852,44.79648592,1.92E-06,23,-17
2025-03-28 10:00,13.98352077,14.21168258,42.52906683,1.96E-06,25,-18
2025-03-28 11:00,15.49853645,16.77646216,43.23408358,1.36E-06,27,-18
2025-03-28 12:00,14.74552789,14.54092874,34.42926722,1.44E-06,30,-19
2025-03-28 13:00,15.24555696,16.35260476,26.25519773,1.94E-06,29,-20
2025-03-28 14:00,12.97317925,13.61559365,33.12522462,1.64E-06,28,-17
2025-03-28 15:00,14.2209303,12.1995366,16.45675945,1.35E-06,27,-19
2025-03-28 16:00,13.04834408,13.65200974,13.67313358,1.79E-06,25,-13
2025-03-28 17:00,11.2274659,9.015282824,11.55911278,1.92E-06,24,-14
2025-03-28 18:00,14.74232408,14.82510557,9.492525788,1.91E-06,23,-16
2025-03-28 19:00,15.2045086,14.7804939,8.356160343,1.89E-06,24,-14
2025-03-28 20:00,13.3458574,13.40513587,10.43766352,1.88E-06,25,-13
2025-03-28 21:00,13.19916821,14.55182083,9.395196942,2.23E-06,27,-14
2025-03-28 22:00,9.672269285,9.769379201,7.818256441,3.18E-06,28,-12
2025-03-28 23:00,9.170949793,9.279569612,6.944158311,3.13E-06,29,-10
2025-03-29 0:00,9.678630571,9.398876925,5.966800405,6.21E-05,30,-8
2025-03-29 1:00,11.28329607,13.24430463,7.015692709,2.41E-05,31,-9
2025-03-29 2:00,12.71912566,10.63869629,13.45288219,9.52E-06,32,-5
2025-03-29 3:00,14.73786017,14.49989025,17.28656614,6.20E-06,33,-7
2025-03-29 4:00,12.24614276,13.10181028,20.46864676,6.41E-06,35,-11
2025-03-29 5:00,13.58907026,13.72570804,27.10294364,3.24E-06,37,-15
2025-03-29 6:00,12.73519565,12.91068141,31.11552442,2.54E-06,40,-21
2025-03-29 7:00,14.51268801,14.24338993,37.07511538,2.81E-06,36,-27
2025-03-29 8:00,13.8308661,14.83832183,41.9321267,9.67E-06,33,-23
2025-03-29 9:00,14.52436259,16.03753123,41.56346667,3.55E-06,30,-15
2025-03-29 10:00,12.39202168,11.5682096,44.23750796,2.38E-06,31,-13
2025-03-29 11:00,15.94581978,15.72223371,45.96387699,2.47E-06,32,-12
2025-03-29 12:00,13.78422824,14.15812902,42.19443031,2.38E-06,33,-15
2025-03-29 13:00,14.82133026,15.12455809,38.53678603,2.96E-06,27,-13
2025-03-29 14:00,13.95698573,14.23383283,27.6147044,2.36E-06,22,-11
2025-03-29 15:00,15.31489098,13.24983835,17.74619281,1.82E-06,17,-12
2025-03-29 16:00,13.80796898,13.12706639,14.13383203,1.85E-06,15,-9
2025-03-29 17:00,11.32096724,12.67819884,14.78604689,1.94E-06,14,-8
2025-03-29 18:00,13.73406848,13.35434328,13.72879069,1.79E-06,13,-8
2025-03-29 19:00,12.64324375,11.88983571,5.33072396,2.04E-06,12,-7
2025-03-29 20:00,12.15461569,13.32700201,6.087199883,2.67E-06,11,-10
2025-03-29 21:00,12.30449996,12.84854206,8.793605854,3.19E-06,10,-12
2025-03-29 22:00,10.42886444,11.71326764,8.273232588,2.58E-06,8,-10
2025-03-29 23:00,10.78838734,10.76993507,7.703650243,1.98E-06,7,-6
2025-03-30 0:00,8.919011203,8.111832757,4.881154929,1.92E-06,6,-1
2025-03-30 1:00,11.91437828,12.84752229,9.27269851,1.86E-06,5,-2
2025-03-30 2:00,12.60929473,13.26523836,14.27109711,2.10E-06,4,-4
2025-03-30 3:00,14.86895365,15.42470978,17.02357077,4.10E-06,3,-2
2025-03-30 4:00,10.99113286,10.823805,20.00190194,2.54E-06,5,-1
2025-03-30 5:00,13.34349496,13.48111234,28.91420998,2.83E-06,7,-3
2025-03-30 6:00,12.32211437,11.56389281,33.06890635,7.91E-06,10,-1
2025-03-30 7:00,14.63716982,15.81162299,40.07060353,9.49E-06,11,-2
2025-03-30 8:00,14.24755774,15.38361763,42.03096334,9.61E-06,12,-3
2025-03-30 9:00,13.85913753,15.06459862,41.9498334,3.12E-06,13,-1
2025-03-30 10:00,11.34483921,9.891018885,45.36537348,7.33E-06,16,5
2025-03-30 11:00,14.62053837,14.55297856,40.76502782,3.60E-06,19,8
2025-03-30 12:00,12.90708516,11.98075175,39.97338478,2.18E-06,23,7
2025-03-30 13:00,13.78028757,15.48582356,30.85037319,3.40E-06,21,7
2025-03-30 14:00,13.0102604,12.43407059,25.90651023,1.93E-06,19,7
2025-03-30 15:00,13.41931278,13.67304928,27.77539008,1.92E-06,18,5
2025-03-30 16:00,11.79337949,11.90872958,15.52212033,1.58E-06,16,6
2025-03-30 17:00,10.93183227,12.20620928,16.30107505,1.88E-06,14,3
2025-03-30 18:00,11.79579731,12.26608047,14.69520527,2.18E-06,13,1
2025-03-30 19:00,10.7330646,9.556593302,9.5552828,4.26E-06,11,-1
2025-03-30 20:00,10.26887933,11.1541512,11.83897139,2.66E-06,9,1
2025-03-30 21:00,10.63688001,9.956408386,11.04683145,3.37E-06,7,3
2025-03-30 22:00,10.16187648,11.00790886,10.87493067,2.30E-06,7,4
2025-03-30 23:00,10.26987412,10.0136806,11.57446798,1.74E-06,8,6
2025-03-31 0:00,8.357667723,8.069404202,5.360826641,2.48E-06,8,5
2025-03-31 1:00,11.44374057,12.08293334,8.903609529,6.25E-06,9,4
2025-03-31 2:00,12.67685017,12.85302611,14.49523269,7.63E-06,9,2
2025-03-31 3:00,15.06837386,15.02597566,20.24250313,2.95E-06,10,0
2025-03-31 4:00,11.20951341,11.37503726,22.82521228,3.34E-06,9,-3
2025-03-31 5:00,13.98872561,14.74968894,26.55549701,2.80E-06,8,-3
2025-03-31 6:00,12.52976457,12.19234183,31.97789406,2.31E-06,7,-4
2025-03-31 7:00,15.9898463,16.65142197,32.40730961,6.50E-06,5,-1
2025-03-31 8:00,13.90057682,13.26927568,31.37507309,8.69E-06,4,1
2025-03-31 9:00,14.31471738,16.29315028,30.53207935,4.36E-06,3,2
2025-03-31 10:00,12.45751791,11.22457119,30.45791144,2.80E-06,7,3
2025-03-31 11:00,16.71096597,17.26872615,31.6234197,4.72E-06,12,4
2025-03-31 12:00,14.30395042,16.03403166,28.50827411,5.23E-06,17,4
2025-03-31 13:00,15.01261204,15.80346079,28.55688404,3.09E-06,18,4
2025-03-31 14:00,13.7583321,12.52807211,25.38576028,2.64E-06,19,5
2025-03-31 15:00,15.61493526,16.4436524,18.14278163,1.45E-06,20,8
2025-03-31 16:00,14.85342386,15.91010717,14.22246763,1.99E-06,19,5
2025-03-31 17:00,12.76689013,13.66589364,11.96431202,1.64E-06,18,4
2025-03-31 18:00,11.4302242,10.31634329,8.09184033,1.77E-06,17,3
2025-03-31 19:00,10.89565472,9.378705292,9.906355114,5.42E-06,15,0
2025-03-31 20:00,13.05401495,12.22210228,8.022709278,2.34E-06,14,-1
2025-03-31 21:00,11.29906074,12.45096714,11.07955776,2.42E-06,13,-3
2025-03-31 22:00,10.89829435,9.361929596,9.52140957,1.78E-06,14,1
2025-03-31 23:00,11.30208212,11.59220518,6.523654111,1.91E-06,15,6
2025-04-01 0:00,9.687298628,9.719125238,4.922985115,1.77E-06,17,9
2025-04-01 1:00,12.32914838,13.86969131,5.300322968,2.20E-06,14,10
2025-04-01 2:00,12.18363092,11.35628504,9.821974992,3.65E-06,12,13
2025-04-01 3:00,13.05743077,13.29114804,19.67634458,2.77E-06,10,11
2025-04-01 4:00,10.75010659,10.52206315,23.34820852,1.86E-06,9,10
2025-04-01 5:00,11.86665233,12.71351528,28.12227682,2.11E-06,9,4
2025-04-01 6:00,11.06324054,11.36346876,28.81607715,1.89E-06,9,6
2025-04-01 7:00,13.55320099,12.64138212,34.37979906,1.85E-06,8,5
2025-04-01 8:00,12.33295141,11.3103618,39.23656353,2.26E-06,8,4
2025-04-01 9:00,12.27263801,13.86225092,39.31558915,1.99E-06,8,-5
2025-04-01 10:00,10.63924737,10.02056592,40.65295088,1.96E-06,7,-1
2025-04-01 11:00,13.86569456,13.9286521,38.81693065,1.81E-06,7,-1
2025-04-01 12:00,11.7012079,12.35581661,33.99206098,2.76E-06,7,-2
2025-04-01 13:00,13.50365504,12.78013527,30.29986947,1.83E-06,6,-1
2025-04-01 14:00,11.43340425,10.42209074,20.25385601,2.17E-06,5,1
2025-04-01 15:00,12.37772511,10.71925091,16.92796013,1.13E-05,5,4
2025-04-01 16:00,11.39255808,11.84162552,15.2301801,3.79E-06,4,3
2025-04-01 17:00,11.56730345,11.99178267,14.75847142,1.92E-06,3,3
2025-04-01 18:00,12.90128618,13.95013664,7.776163128,1.55E-06,3,3
2025-04-01 19:00,12.27789278,12.15281844,4.545931005,2.52E-06,6,2
2025-04-01 20:00,11.8060941,12.05735101,3.557034767,1.96E-06,9,1
2025-04-01 21:00,10.99472336,10.70152428,4.23048288,1.90E-06,13,0
2025-04-01 22:00,9.333379075,8.958574108,6.251474227,1.92E-06,12,0
2025-04-01 23:00,10.36253293,9.818596785,4.274415979,1.93E-06,11,0
2025-04-02 0:00,8.924073519,8.730860533,3.08878462,1.95E-06,10,1
2025-04-02 1:00,11.19001982,11.52907914,5.951878883,2.54E-06,14,2
2025-04-02 2:00,12.20973927,10.48297813,17.03522904,1.87E-06,18,3
2025-04-02 3:00,11.55754609,10.87448075,24.55822507,2.10E-06,23,9
2025-04-02 4:00,10.40760867,9.609336926,29.02878041,2.31E-06,22,15
2025-04-02 5:00,10.56879876,12.83848227,28.34215991,3.02E-06,21,14
2025-04-02 6:00,10.12772478,9.7226423,28.48441794,3.36E-06,20,13
2025-04-02 7:00,13.20447891,13.25203071,34.2326826,8.48E-06,25,15
2025-04-02 8:00,12.61080864,11.99748562,38.25137704,2.11E-06,31,14
2025-04-02 9:00,12.94856849,12.04294933,33.72481779,1.37E-06,37,7
2025-04-02 10:00,11.23156037,12.54227199,40.67552573,1.81E-06,35,-10
2025-04-02 11:00,14.95553535,14.21691783,33.0667111,1.59E-06,34,-19
2025-04-02 12:00,11.38072398,12.83881902,28.46544414,1.27E-06,33,-20
2025-04-02 13:00,13.36395796,12.22046688,25.16683216,1.27E-06,33,-25
2025-04-02 14:00,10.93900512,9.183068514,20.31038262,1.20E-06,34,-26
2025-04-02 15:00,11.70576929,10.9860525,17.71032105,1.54E-06,35,-24
2025-04-02 16:00,10.64516953,11.1048609,11.18451282,1.30E-06,35,-27
2025-04-02 17:00,10.77060133,9.849764896,11.06650192,1.22E-06,36,-35
2025-04-02 18:00,13.78040997,13.36958972,11.06459545,1.56E-06,37,-35
2025-04-02 19:00,11.03227723,10.60579999,8.539074197,2.58E-06,33,-36
2025-04-02 20:00,11.7301315,12.51244603,8.29864755,5.35E-06,30,-30
2025-04-02 21:00,9.976550878,10.71995919,10.77654444,1.95E-06,27,-28
2025-04-02 22:00,9.404195266,9.233389501,5.902022947,1.35E-06,23,-27
2025-04-02 23:00,9.581609824,10.05155172,5.17009282,1.32E-06,20,-22
2025-04-03 0:00,9.56253161,9.835841946,3.611614585,1.35E-06,17,-23
2025-04-03 1:00,11.27324414,9.262440013,5.416437233,1.44E-06,22,-24
2025-04-03 2:00,14.2257412,15.13462657,13.9010469,1.23E-06,27,-20
2025-04-03 3:00,11.57773655,10.57740914,19.80254887,1.31E-06,33,-19
2025-04-03 4:00,11.59311099,11.24141165,25.91287067,1.56E-06,31,-24
2025-04-03 5:00,11.86865252,13.51844723,34.04073374,1.97E-06,30,-29
2025-04-03 6:00,10.93767314,10.91842995,38.2146687,1.37E-06,29,-31
2025-04-03 7:00,13.69230311,12.19027388,38.18333178,1.41E-06,28,-37
2025-04-03 8:00,13.18029312,13.49285569,40.45796209,1.47E-06,27,-40
2025-04-03 9:00,12.94893799,12.91945598,41.09389498,1.41E-06,26,-43
2025-04-03 10:00,11.25623022,10.93714944,36.64562778,1.32E-06,25,-46
2025-04-03 11:00,15.21014156,16.98660066,41.19878945,1.26E-06,24,-41
2025-04-03 12:00,11.03726812,12.72338925,37.26574632,1.33E-06,23,-35
2025-04-03 13:00,13.36755023,12.4155726,32.09698212,1.40E-06,27,-28
2025-04-03 14:00,12.51608034,12.27944478,26.7745594,1.77E-06,32,-21
2025-04-03 15:00,12.36964454,10.9387619,20.48751201,1.38E-06,37,-17
2025-04-03 16:00,11.64456969,13.21275089,12.27974352,1.31E-06,35,-11
2025-04-03 17:00,11.83346221,12.21492022,14.28266471,1.47E-06,34,-8
2025-04-03 18:00,13.88912579,13.65034823,14.82561911,1.35E-06,33,-5
2025-04-03 19:00,11.0777861,10.60985192,11.43708774,1.55E-06,32,-2
2025-04-03 20:00,13.22512126,13.83642846,13.12867466,1.43E-06,32,-4
2025-04-03 21:00,10.97265467,8.481202694,12.45593258,1.42E-06,31,-10
2025-04-03 22:00,10.83831095,12.75837499,11.36429389,1.29E-06,31,-25
